address,title,area,sex_landlord,rent_cost_day,name_landlord,layout,city,sumpeople,beds,link,rate
四川省成都市武侯区火车南站东路34号-附4,末末小家科华南路中环旁火车南站川大机场,89平米,Female,298,末末小家,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/16639912603.html,5分
四川省成都市锦江区春熙路梓潼桥西街正成财富ID(春熙路王府井背后200米),限时特价&宽窄巷子&春熙路地铁口&两居跃层,96平米,Female,378,陈阿姨家,2室2厅2卫1厨0阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/1234073235.html,5分
四川省成都市龙泉驿区惠王陵东路北(火车东站  四川师范大学 树德中学 万科魅力之城),带阁楼的阳光套房/成都地铁2号线近火车东站,40平米,Female,998,肯派的陈静,5室2厅1卫1厨0阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/2085185481.html,4.8分
四川省成都市武侯区顺和横街29号,武侯祠锦里&杜甫草堂&大悦城北欧风情小屋,90平米,Female,388,Alice808,2室2厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/3389981730.html,5分
四川省成都市龙泉驿区惠王陵东路,近成都东站2号地铁旁/阁楼美屋-小时候的记忆,15平米,Female,398,肯派的陈静,7室2厅3卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/2101496781.html,4.9分
四川省成都市锦江区一环路东四段光明路69号蓉上坊一期3栋,「小苏先生的家」春熙路商圈、地铁旁精致一居室,45平米,Male,208,苏里南朱,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/6038383316.html,5分
四川省成都市锦江区牛沙横街2号附19号上海东韵小区,1万达九眼桥万象城地铁高档社区温馨一居可做饭,45平米,Female,178,明了,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/3435296129.html,5分
四川省成都市青羊区万通红墙国际,市中心宽窄巷子人民公园附近，地铁骡马市站,99平米,Male,425,hero_no_1,3室1厅1卫1厨1阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/1516239235.html,5分
四川省成都市武侯区大石西路1号索尔国际,Miras home 花间堂锦里【木屋影院】,40平米,Male,259,米拉花间堂,1室0厅1卫0厨0阳台,成都,宜住3人,共2张,http://cd.xiaozhu.com/fangzi/17870740003.html,nan
四川省成都市锦江区宏济新路49号外滩,川大九眼桥/春熙路太古里/宽窄巷子/田园生活,93平米,Female,288,辛夷坞,2室2厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/13183058502.html,5分
四川省成都市青羊区通惠门路69号,宽窄巷子人民公园双地铁蓝色影像艺术主题民宿,108平米,Male,458,喜之朗,3室2厅1卫1厨1阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/9136539464.html,5分
四川省成都市锦江区新南门滨江东路166号,临IFS 太古里 春熙路九眼桥 地铁田园跃层,120平米,Female,258,微微之一萌,2室2厅2卫1厨2阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/1139300465.html,4.9分
四川省成都市成华区双林巷,市中心邻春熙路交通便利  一环路兔子小窝两居,70平米,Male,238,试遣愚衷,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/552929201.html,5分
四川省成都市锦江区华润路158号,二环/川大旁/南万达/九眼桥/翡翠城住宅,108平米,Female,298,杰怡,2室2厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/1370533535.html,4.9分
四川省成都市武侯区二环路南四段69号优客联邦一期,【优客里】武侯祠锦里地铁3号线英伦风套二出租,66平米,Female,268,飘雪李,2室1厅1卫1厨1阳台,成都,宜住4人,共3张,http://cd.xiaozhu.com/fangzi/16576413803.html,nan
四川省成都市青羊区人民南路97号皇城公寓,天府广场/盐市口/春熙路/宽窄巷子,100平米,Male,328,叶大侠之家,2室2厅1卫1厨1阳台,成都,宜住5人,共2张,http://cd.xiaozhu.com/fangzi/16171628301.html,5分
四川省成都市成华区建设南路蓝润v客东区二栋,建设路/春熙路/东郊记忆/电子科大/SM广场,90平米,Male,298,遗城落梦,3室1厅1卫1厨1阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/17647492003.html,nan
四川省成都市金牛区一环路西三段279号昭艺大厦,一环路/宽窄巷子/火车北站80平米大套二,80平米,Male,248,小罗smile,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/2564692563.html,5分
四川省成都市锦江区天仙桥北路7号付8号锦海国际花园,春熙路/太古里/九眼桥/地铁复式二居,93平米,Female,398,王春磊,2室1厅1卫1厨2阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/7472925216.html,5分
四川省成都市锦江区春熙路商圈大塘坎街66号皇后国际,春熙路太古里商圈原味生活民宿-彼岸.花开,72平米,Male,249,艾美家原味生活,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/4658588713.html,4.9分
四川省成都市武侯区中铁骑士公馆,新双楠90平米美式田园生活2,15平米,Male,108,朱科小猪,3室1厅1卫1厨2阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/1582805334.html,5分
四川省成都市武侯区龙腾中路8号,路上～常春藤：双楠清水河浣花溪杜甫草堂两居室,86平米,Male,248,路上老王,2室2厅1卫1厨2阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/14550107403.html,5分
四川省成都市锦江区春熙路 太古里 天仙桥北街3号 流星花园,Look！太古里 春熙路 地中海房屋,39平米,Male,188,jc范,1室1厅1卫1厨1阳台,成都,宜住3人,共2张,http://cd.xiaozhu.com/fangzi/12130752602.html,5分
四川省成都市金牛区西安中路2号,A宽窄巷子地铁口，市中心三卧室带书房四床七人,99平米,Male,378,康师傅在成都,4室1厅1卫1厨1阳台,成都,宜住7人,共4张,http://cd.xiaozhu.com/fangzi/2947033462.html,5分
四川省成都市青羊区青莲上街5号锦江区印象,合江亭春熙路3D电视宜家套二房,88平米,Female,268,新七只熊,2室2厅1卫1厨2阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/2099942382.html,5分
四川省成都市青羊区八宝街宁夏街西城角巷4号锦城华府,临宽窄巷子 吃货聚集CBD 超级夜市,45平米,Female,168,微微之一萌,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/15698931201.html,5分
四川省成都市锦江区一环路东五段46号天紫界国际公寓,「小苏先生的家」春熙路商圈｜零距地铁两居,70平米,Male,288,苏里南朱,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/4177420229.html,5分
四川省成都市锦江区光明路69号蓉上坊一期3栋,特价春熙路太古里牛王庙地铁口欧美套一,47平米,Male,288,温馨小住之家,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/6217101415.html,5分
四川省成都市武侯区九峰国际,安岁月静好-红牌楼闲置居家实用三房(有暖气）,106平米,Female,350,yanxue,3室2厅2卫1厨2阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/117786101.html,4.8分
四川省成都市成华区建设巷1号佳州星城,【探吃首站】全球吃货首选建设路本地人超爱,60平米,Female,368,格格呜,2室0厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/16117795903.html,5分
四川省成都市国家高新区紫荆东路49号,南门桐梓林商圈精巧loft公寓2号,42平米,Female,228,new2loft,1室1厅1卫1厨0阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/1751427635.html,4.9分
四川省成都市锦江区三圣乡幸福梅林幸福路77号,【本原】隐藏在梅林里的美墅-问（含早餐）,20平米,Female,368,析析睿,1室0厅1卫0厨0阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/6407935115.html,4.9分
四川省成都市武侯区富庶桐梓林核心区、地铁1号线桐梓林站、机场高速入口、美国领事馆隔壁、人民南路高端商务区,地铁口★美领馆★桐梓林★个性Loft,70平米,Male,298,虹膜,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/3542238330.html,4.9分
四川省成都市青羊区同心路正黄.金域国际,[懒喵]近宽窄巷子八宝街民族森林风小窝,20平米,Female,198,MILA531,1室0厅1卫0厨0阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/13307442201.html,5分
四川省成都市成华区建材路66号,中环 火车东站、2、4号线地铁站 观景单人房,10平米,Female,99,飞云候归鸿,4室2厅2卫1厨1阳台,成都,宜住1人,共1张,http://cd.xiaozhu.com/fangzi/1206033705.html,5分
四川省成都市青羊区宁夏街28号锦城华府,市中心近宽窄巷子文殊坊春熙路温馨阳光两居室,66平米,Female,328,田小媛,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/2750895062.html,5分
四川省成都市青羊区人民中路三段1号,市中心/文殊院地铁H出口豪华大床房出租了,40平米,Female,188,timelysnow,1室0厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/2641748162.html,5分
四川省成都市都江堰市青城山大三路,青城山前山门旁素居沉浸式度假公寓房一(带花园,52平米,Male,198,闪闪33,1室0厅1卫1厨1阳台,成都,宜住2人,共2张,http://cd.xiaozhu.com/fangzi/8749768463.html,5分
四川省成都市武侯区都会路,【云屋】2分钟1号线地铁/宜家/天府广场,86平米,Female,338,willie_chi,2室1厅1卫1厨2阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/2361428862.html,5分
四川省成都市青羊区文庙街西街101号,步行武候祠宽窄巷子/石室中学舒适大两居,81平米,Female,328,温馨小驻之家,2室2厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/2618901663.html,5分
四川省成都市青羊区小南街123号,宽窄巷子人民公园地铁口旁温馨舒适三居室,109平米,Female,458,姚女子,3室1厅1卫1厨1阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/4466537314.html,5分
四川省成都市锦江区龙王庙正街25号星城银座,市中心春熙路IFS太古里跃层两居室特色餐饮街,73平米,Male,318,吃竹子,2室1厅1卫1厨1阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/4550805814.html,4.8分
四川省成都市成华区二环路东一段蓝光COCO时代,春熙路／文殊院／熊猫基地 简欧温馨两居,56平米,Female,209,lisa1030,2室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/4275622914.html,5分
四川省成都市金牛区营门口路401号汇阳新村,一品天下旁，地铁，宽窄巷子，欢乐谷温馨套一,50平米,Female,148,豆芽84,1室1厅1卫1厨1阳台,成都,宜住3人,共2张,http://cd.xiaozhu.com/fangzi/2091993882.html,4.6分
四川省成都市青羊区泡桐树街泡桐树公寓,市中心+宽窄巷子地铁口+150平三室六人居,150平米,Female,450,彤彤在这里,3室2厅2卫1厨3阳台,成都,宜住8人,共4张,http://cd.xiaozhu.com/fangzi/4079629730.html,4.9分
四川省成都市锦江区天仙桥北街3号流星花园,【琳居 Yellow Kiss】蜜吻Flat,40平米,Female,229,GraceMou,1室0厅1卫0厨0阳台,成都,宜住3人,共2张,http://cd.xiaozhu.com/fangzi/5537479713.html,4.9分
四川省成都市青羊区小南街109号西府少城,念念.人民公园/宽窄巷子/武侯祠锦里温馨二居,60平米,Female,258,念念小雨,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/6125223616.html,5分
四川省成都市锦江区一环路东五段天紫界国际公寓,你远方的家2号线旁九眼桥河畔温情三居室,90平米,Female,388,温馨小驻之家,3室1厅1卫1厨1阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/15791379703.html,5分
四川省成都市锦江区天仙桥北路,Tim's House 2#★春熙路温馨公寓,39平米,Male,198,Timwu,1室0厅1卫0厨1阳台,成都,宜住3人,共1张,http://cd.xiaozhu.com/fangzi/2652234863.html,5分
四川省成都市武侯区人民南路四段49号,【H家】这里（桐梓林地铁口loft跃层）,90平米,Female,408,和尚庙的大花,2室2厅2卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/6593260516.html,5分
四川省成都市成华区崔家店路52号蓝光东方天地2栋,临成都理工大学，东郊记忆温馨套二整租,58平米,Female,168,影子的小窝,2室1厅1卫1厨0阳台,成都,宜住5人,共2张,http://cd.xiaozhu.com/fangzi/16670125203.html,5分
四川省成都市锦江区滨江东路166号,【Wall-E】手冲咖啡体验室loft两居,93平米,Female,328,zoo_,2室2厅2卫1厨2阳台,成都,宜住4人,共3张,http://cd.xiaozhu.com/fangzi/6436763416.html,5分
四川省成都市双流区珠江路600号蓝光空港国际城56期,机场路空港国际城实木复式大一居 可住2-4人,60平米,Female,138,蜜巢,1室1厅1卫1厨1阳台,成都,宜住2人,共3张,http://cd.xiaozhu.com/fangzi/2440669563.html,5分
四川省成都市青羊区提督街99号,春熙路$太古里&恒大绝美五星级多功能麻将房,128平米,Female,799,锦上云里公寓,2室2厅2卫1厨1阳台,成都,宜住5人,共2张,http://cd.xiaozhu.com/fangzi/7613556716.html,5分
四川省成都市锦江区天仙桥北路3号,秒到太古里、春熙路-毕业不分手、一起向前走,30平米,Female,138,爱的温馨家园,2室2厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/6585150716.html,5分
四川省成都市武侯区一环路西一段31号,F锦里武侯祠宽窄巷子草堂城市景观双卧大床房,65平米,Female,388,LZ8628,2室2厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/4307886613.html,4.9分
四川省成都市成华区建设北路一段58号世贸玉锦湾,电视塔/太古里/春熙路/地铁200米河景公寓,38平米,Female,218,sophie沫,1室0厅1卫1厨0阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/4588041614.html,5分
四川省成都市锦江区宏济新路185号里,春熙路太古里IFS九眼桥天府广场复式江景2居,100平米,Female,399,锦舍小姑,2室2厅2卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/3060848529.html,5分
四川省成都市锦江区青莲上街5号(镋钯街十字口)锦江区印象小区,春熙路太古里宽窄巷子地铁2号线清新2居,76平米,Male,298,成都小漫,2室1厅1卫1厨1阳台,成都,宜住4人,共3张,http://cd.xiaozhu.com/fangzi/1228876505.html,5分
四川省成都市锦江区义学巷恒大都汇华庭,Tim's House 1#★春熙路美式套房,70平米,Male,328,Timwu,1室2厅1卫1厨2阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/2662251063.html,5分
四川省成都市锦江区岳府街,邻春熙路，天府广场，市中心的雅致别院整租,140平米,Male,1188,西部牛仔kk,3室1厅3卫0厨1阳台,成都,宜住6人,共4张,http://cd.xiaozhu.com/fangzi/1754623335.html,4.8分
四川省成都市青羊区通惠门路69号长富新城,【奶瓶小屋】宽窄巷子地铁口温馨童趣独立房间2,20平米,Female,149,小YIKi,2室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/5866303413.html,4.9分
四川省成都市锦江区大业路财富中心B座,春熙路＆天府广场＆锦里武侯祠‖温馨一居,59平米,Female,208,卿枫明悦,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/3683136730.html,5分
四川省成都市成华区和美西路首创国际城二期,白鹿巷成都东客站东站地铁口直达春熙路宽窄巷子,60平米,Female,199,白鹿巷,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/3756895530.html,5分
四川省成都市青羊区文庙西街汇厦少城,宽窄巷子☆春熙路☆武侯祠锦里现代风格套二居室,62平米,Female,248,琴思LSY,2室2厅1卫1厨2阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/3983243030.html,5分
四川省成都市金牛区李家沱解放路一段83号朝阳公寓(高笋塘公交站),春熙路宽窄巷子锦里天府雅居公寓紧邻地铁不讲价,30平米,Male,102,涛哥0,3室2厅2卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/1217608105.html,4.9分
四川省成都市锦江区新街后巷子（三益公商厦）,【劈柴·星空】我在西南，你在他乡。,38平米,Male,229,二科,1室0厅1卫0厨0阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/5795853214.html,4.9分
四川省成都市锦江区锦兴路前卫街12号昆仑华庭,桃花坞春熙路／太古里/天府广场/宽窄巷子,60平米,Female,218,婷婷儿的婷,1室1厅1卫1厨1阳台,成都,宜住3人,共1张,http://cd.xiaozhu.com/fangzi/5996023816.html,4.9分
四川省成都市锦江区一环路东五段天紫界国际公寓,市中心春熙路商圈、牛王庙地铁零距离、可住六人,88平米,Female,318,温馨小驻之家,2室1厅1卫1厨1阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/19171686103.html,nan
四川省成都市武侯区桂溪街道濯锦路28号,城南豪雅江景房,180平米,Female,880,小幸福之家,4室2厅2卫1厨3阳台,成都,宜住9人,共5张,http://cd.xiaozhu.com/fangzi/5076552714.html,4.9分
四川省成都市锦江区青石桥南街,春熙路宽窄巷子锦里中国风小两居家庭房,58平米,Female,228,种花家的兔子,2室1厅1卫1厨0阳台,成都,宜住3人,共2张,http://cd.xiaozhu.com/fangzi/2107105281.html,5分
四川省成都市金牛区长青北街28号长福苑小区,九里堤英伦地中海浪漫套一,55平米,Male,148,朱科小猪,1室1厅1卫1厨1阳台,成都,宜住3人,共2张,http://cd.xiaozhu.com/fangzi/4302809714.html,4.9分
四川省成都市青羊区万和路99号,【樟木·house】清新智能家居公寓楼上房间,12平米,Female,168,Mercy木犀,3室1厅1卫1厨0阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/4703469314.html,5分
四川省成都市青羊区贝森路216号双玺,地铁旁，金沙遗址，杜甫草堂，超划算的三居室！,120平米,Male,328,成都优友游,3室2厅2卫1厨2阳台,成都,宜住5人,共3张,http://cd.xiaozhu.com/fangzi/1069398078.html,4.9分
四川省成都市青羊区人民中路3段1号,超棒房东【遇见_迷迭香】文殊院，宽窄巷子,50平米,Female,258,遇见__,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/19425163303.html,nan
四川省成都市锦江区滨江东路166号东南里银唐国际寓所,【火锅串串】-春熙路太古里九眼桥复式两居双卫,90平米,Female,268,一月家,2室2厅2卫1厨2阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/6745239516.html,5分
四川省成都市锦江区宏济新路49号,禁烟！九眼桥牛王庙2号线地铁干净舒适高层,15平米,Female,99,甜妈＿susie,3室2厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/3650652230.html,5分
四川省成都市锦江区天仙桥北路3号流星花园,Tim's House 6#★春熙路影院公寓,39平米,Male,248,Timwu,1室0厅1卫0厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/4963129613.html,5分
四川省成都市青羊区光华西三路588号西城尚锦,青羊广场&鹏瑞利商圈&地铁口地中海风情套房,96平米,Male,328,小罗smile,2室2厅1卫1厨1阳台,成都,宜住5人,共2张,http://cd.xiaozhu.com/fangzi/3857317030.html,5分
四川省成都市金牛区槐树街75,宽窄巷子锦里春熙路，传统中式特色影院房,110平米,Male,488,煜美民宿先磊,3室1厅2卫1厨1阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/18536647103.html,nan
四川省成都市锦江区三圣乡幸福梅林幸福路77号,【本原】隐藏在梅林里的美墅,300平米,Female,1380,析析睿,4室2厅3卫0厨0阳台,成都,宜住8人,共4张,http://cd.xiaozhu.com/fangzi/5789307314.html,4.9分
四川省成都市锦江区海椒市街9号,【9月开学季特价】春熙路三卧进口乳胶垫套房,125平米,Female,528,春妮家亲子民宿,3室1厅1卫1厨2阳台,成都,宜住9人,共3张,http://cd.xiaozhu.com/fangzi/15933453303.html,5分
四川省成都市武侯区成都A区,【色界】武侯祠锦里/高升桥地铁/大豪宅,80平米,Female,269,常姑娘,2室1厅1卫1厨1阳台,成都,宜住5人,共3张,http://cd.xiaozhu.com/fangzi/15776667001.html,5分
四川省成都市锦江区点将台东街,九眼桥☆太古里☆春熙路现代套二新房上线促销价,81平米,Female,268,琴思LSY,2室2厅1卫1厨2阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/4743053714.html,5分
四川省成都市金牛区迎宾大道165号恒大西锦城,茶店子车站、地铁2号线、明悦一艺术花园公寓,120平米,Female,288,77悦语,2室1厅2卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/3663181430.html,5分
四川省成都市金牛区长庆东一路5号怡欣苑,成都宽窄巷子锦里熊猫基地欢乐谷独卫温馨单间,45平米,Female,128,爱立舍,4室2厅2卫1厨2阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/2588028163.html,4.9分
四川省成都市锦江区海椒市4号东方新城,春熙路太古里 九眼桥牛市口地铁站美式田园套二,70平米,Female,268,H婷婷,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/16840501003.html,5分
四川省成都市锦江区大慈寺路3号,新房特惠！I Go！太古里春熙路朗御豪华观景,90平米,Female,488,Jsoul,1室1厅1卫1厨1阳台,成都,宜住2人,共2张,http://cd.xiaozhu.com/fangzi/18221267403.html,5分
四川省成都市锦江区一环东五段46号天紫界国际公寓,临宽窄巷子，春熙路，九眼桥，牛王庙天紫界两居,88平米,Male,248,咱家小驻,2室2厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/3793722630.html,5分
四川省成都市武侯区长城西一路39号优客联邦三期,【优客里】武侯祠锦里地铁口小清新套二出租,68平米,Female,248,飘雪李,2室2厅1卫1厨1阳台,成都,宜住4人,共3张,http://cd.xiaozhu.com/fangzi/5897856414.html,4.9分
四川省成都市锦江区均隆街,春熙路/太古里/地铁口/喧嚣都市静谥温馨套一,52平米,Female,198,helen2014,1室1厅1卫1厨0阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/686690139.html,4.9分
四川省成都市成华区云顶山路502号兴城嘉苑B区,青舍@东站步行可达/绿色舒适/温馨套一/地铁,54平米,Female,169,Lynn烟,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/3198332333.html,4.8分
四川省成都市成华区猛追湾横街188号世贸玉锦湾,临电视塔建设路市中心地铁3号线公寓整租,38平米,Female,200,mia,1室0厅1卫1厨0阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/5970302616.html,5分
四川省成都市武侯区高升桥路16号四季花城,武侯祠锦里二居三厅跃层大视野舒适花园房,124平米,Female,328,陈三妹,2室3厅2卫1厨2阳台,成都,宜住5人,共3张,http://cd.xiaozhu.com/fangzi/3491468730.html,5分
四川省成都市金牛区槐树街75,【煜美民宿】宽窄巷子锦里春熙路熊猫影院主题房,120平米,Male,518,煜美民宿先磊,3室1厅2卫1厨1阳台,成都,宜住6人,共3张,http://cd.xiaozhu.com/fangzi/18532694303.html,nan
四川省成都市国家高新区麓山大道,世纪城/极地世界/麓山社区高端loft温馨家,36平米,Female,288,liusuying,2室1厅1卫1厨1阳台,成都,宜住3人,共2张,http://cd.xiaozhu.com/fangzi/1469506335.html,5分
四川省成都市锦江区国信路1号,禁烟！近锦华万达，5公里至春熙路独立阳台房,20平米,Female,99,甜妈＿susie,4室3厅4卫1厨3阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/3908893930.html,5分
四川省成都市武侯区鹭岛路,杜甫草堂浣花溪附近鹭岛五星酒店式电梯公寓花园,66平米,Female,248,雅轩居LIYA,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/1218895105.html,5分
四川省成都市国家高新区石羊场仁和东街21号新南4期（新源小学背后）,锦城湖/环球中心/孵化园/石羊场温馨套一,50平米,Female,138,杰怡,1室1厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/2759900463.html,4.9分
四川省成都市锦江区红星路四段9号,紧邻春熙路采光好床铺大用窗帘做的隔断情侣慎拍,18平米,Female,88,小鹿姐,3室2厅2卫1厨3阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/5312436613.html,5分
四川省成都市武侯区致民路34号凯莱国际寓所,闲宿怡然居－舒适二居室近春熙路太古里，川音旁,80平米,Male,228,phwind_xiaozhu,2室2厅1卫1厨2阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/5264201014.html,4.9分
四川省成都市国家高新区紫荆东路,南门桐梓林商圈精巧loft公寓1号,42平米,Female,228,new2loft,1室1厅1卫1厨0阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/1598005035.html,4.9分
四川省成都市国家高新区益州大道盛邦街,【青空家】新会展/软件园-清新大房-全套整租,70平米,Male,218,成都青空,1室1厅1卫1厨2阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/2836310863.html,5分
四川省成都市金牛区茶店子路1号顶峰水岸汇景,[舒适家]近茶店子客运站/二环高架，浪漫三居,95平米,Female,358,鲨鱼之瞳,3室2厅1卫1厨1阳台,成都,宜住7人,共4张,http://cd.xiaozhu.com/fangzi/3814596330.html,5分
四川省成都市锦江区天仙桥北路三号 流星花园,（春熙路太古里）生机小宅-|Kidult|,38平米,Female,248,草酱君,1室0厅1卫0厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/4973508314.html,5分
四川省成都市锦江区科华北路,二环内/美领馆/王府井/四川大学美式二居,85平米,Female,256,christine坦,2室1厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/1700656135.html,5分
四川省成都市锦江区合江亭街流星花园小区,蓉城记忆，离春熙路/太古里/天府广场最近的家,39平米,Female,199,成都小源子,1室0厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/17331408803.html,5分
四川省成都市金牛区一环路北一段88号新熙门财富中心2栋,近宽窄巷子永陵公园一环路双床套房,56平米,Male,218,卷舒堂酒店公寓,1室1厅1卫0厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/15912516201.html,5分
四川省成都市青羊区青羊大道99号,地铁4#/杜甫草堂/宽窄巷子/财大/温馨二居,66平米,Female,238,小米的家,2室1厅1卫1厨0阳台,成都,宜住3人,共2张,http://cd.xiaozhu.com/fangzi/1349959135.html,4.9分
四川省成都市国家高新区新会展.软件园中和大道三段,近世纪城，新会展软件园，香榭国际温馨次卧,10平米,Female,68,成都快乐驿站,3室2厅1卫1厨2阳台,成都,宜住1人,共1张,http://cd.xiaozhu.com/fangzi/626158901.html,4.9分
四川省成都市锦江区东大街下东大街段,旧舍成都春熙路太古里设计师埃及沙漠民宿,60平米,Male,298,旧舍MemoryHouse,1室1厅1卫1厨1阳台,成都,宜住3人,共1张,http://cd.xiaozhu.com/fangzi/4279046013.html,5分
四川省成都市锦江区一环路东五段46号,5分钟到地铁站！5分钟到春熙路！九眼桥天紫界,70平米,Male,249,李奕帆,2室2厅1卫1厨1阳台,成都,宜住4人,共2张,http://cd.xiaozhu.com/fangzi/2508258963.html,5分
四川省成都市国家高新区老成仁路99号远大朗朗风景41栋,世纪城软件园1号线地铁口温馨大床房,18平米,Male,118,摩登老大爷,3室2厅1卫1厨1阳台,成都,宜住2人,共1张,http://cd.xiaozhu.com/fangzi/4587924613.html,5分
